plant	herbivore	parasitoid
PAR	CHOR002	MICR038
PAR	CHOR002	MICR038
CON	TORT005	MICR014
CON	TORT005	MICR014
CON	TORT005	MICR014
PUN	CHOR014	MICR038
PUN	CHOR014	MICR038
PUN	CHOR014	MICR038
MAF	XXXX068	ORGI004
BER	TORT005	MICR014
DAM	CRAM003	ROGA004
MAA	TORT083	MICR013
PUN	CHOR002	MICR038
CON	TORT005	MICR014
PAR	CHOR002	MICR038
PAR	CHOR002	MICR038
PAR	CHOR002	MICR038
PAR	CHOR002	MICR038
DAM	CHOR016	AGAT023
DAM	CHOR016	MICR101
DAM	CHOR016	MICR101
DAM	CHOR016	MICR101
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	CHOR002	MICR232
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PAR	TORT005	MICR019
PUN	CHOR014	MICR038
DAM	CHOR016	AGAT023
MAF	XXXX068	MICR103
MAF	XXXX068	ORGI004
PAR	CHOR002	MICR038
PAR	CHOR002	MICR038
PAR	CHOR002	MICR038
PAR	CHOR002	MICR038
PAR	TORT005	TACH050
PAR	NOCT010	TACH078
PAR	NOCT010	TACH078
MAA	XXXX021	TACH014
PAR	NOCT010	TACH079
PAR	NOCT010	TACH079
PAR	NOCT010	TACH079
PAR	NOCT010	TACH079
PAR	TORT005	TACH050
PAR	NOCT010	TACH050
PAR	TORT005	TACH050
MAA	XXXX021	TACH014
MAA	XXXX021	TACH050
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
CON	TORT005	TACH050
CON	TORT005	TACH050
CON	TORT005	TACH050
CON	TORT005	TACH050
CON	TORT005	TACH050
CON	TORT005	TACH050
CON	TORT005	TACH050
CON	TORT005	TACH050
CON	TORT005	TACH050
CON	TORT005	TACH050
MAF	LYCA006	TACH294
MAF	LYCA006	TACH294
MAF	LYCA006	TACH294
MAF	GEOM151	TACH019
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAA	XXXX021	TACH014
MAU	XXXX021	TACH014
MAU	XXXX021	TACH014
MAF	XXXX068	MICR103
COP	TORT006	MICR014
MAU	CHOR008	MICR084
PHA	TORT005	MICR014
PHA	TORT005	MICR014
PHA	TORT005	MICR014
PHA	TORT005	MICR014
PHA	TORT005	MICR014
HIS	CHOR002	MICR038
HIS	CHOR002	MICR038
HIS	TORT005	MICR014
HIS	CHOR011	MICR101
HIS	TORT005	MICR014
HIS	CHOR002	MICR038
HIS	LYCA001	MICR130
HIS	TORT005	MICR014
BER	TORT005	TACH050
BER	TORT005	TACH050
BER	TORT005	TACH050
BER	TORT005	TACH050
HIS	LYCA001	TACH294
HIS	LYCA001	TACH010
HIS	TORT005	TACH050
MAF	XXXX068	MICR103
MAF	XXXX068	ORGI004
CON	TORT005	MICR014
CON	TORT005	TACH050
CON	TORT005	MICR014
PAR	CHOR002	MICR038
PAR	CHOR002	MICR038
PAR	CHOR002	AGAT035
PAR	TORT005	MICR014
PUN	LYCA001	TACH109
PAR	TORT005	TACH050
PUN	CHOR002	MICR038
PAR	CHOR002	AGAT035
PUN	CHOR002	TACH109
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	LYCA001	MICR130
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	CHOR002	MICR038
PUN	CHOR002	MICR232
MAF	XXXX068	ORGI004
MAF	XXXX068	ORGI004
MAF	XXXX068	ORGI004
PUN	CHOR002	MICR038
MAF	XXXX068	MICR101
MAF	XXXX068	ORGI004
MAF	XXXX068	ORGI004
MAF	XXXX068	MICR103
MAF	XXXX068	ORGI004
BER	TORT005	MICR014
BER	TORT005	MICR014
BER	TORT005	MICR014
BER	TORT005	MICR014
MAA	TORT083	MICR013
MAA	XXXX021	MICR031
MAF	THYR001	TACH158
MAA	LYCA006	TACH294
MAA	LYCA006	TACH294
MAA	XXXX068	TACH014
MAA	XXXX021	TACH014
MAA	XXXX068	TACH014
MAA	XXXX021	TACH014
MAQ	THYR003	TACH158
MAP	GEOM151	TACH019
PHA	TORT005	AGAT022
COP	CRAM006	CHEL009
COP	TORT005	AGAT022
COP	TORT006	AGAT022
HIS	CHOR002	MICR038
HIS	NOCT010	TACH078
COR	HESP007	TACH025
COR	TORT040	TACH026
COR	TORT040	TACH026
BAR	PYRA027	CHAL001
ART	TORT111	TACH036
GNE	TORT039	CHEL001
EUP	TORT040	ICHN043
ART	TORT111	AGAT020
ART	TORT111	AGAT020
ART	TORT111	ORGI001
ART	TORT111	AGAT020
ART	TORT111	AGAT020
EUP	TORT040	ICHN053
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
PTE	NOCT017	ICHN001
PRE	CRAM023	MICR006
PTE	NOCT017	ICHN032
PTE	NOCT017	ICHN001
DRA	TORT040	TACH095
DRA	TORT040	TACH095
GNE	TORT039	TACH095
DRA	TORT040	TACH095
DRA	TORT040	TACH095
PRE	CRAM023	TACH118
LEU	CRAM011	TACH186
DRA	TORT040	TACH026
GNE	TORT071	TACH118
PRE	GEOM063	TACH078
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	TORT040	AGAT031
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
PAD	CRAM066	MICR057
LEU	NOCT046	ICHN049
TIT	CRAM037	AGAT074
TIT	CRAM037	AGAT001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
DRA	TORT040	ICHN053
DRA	TORT040	ICHN053
PTE	TORT131	CHEL014
ART	TORT111	ORGI001
DRA	TORT040	ICHN043
PRE	URAN009	ICHN191
GNE	TORT040	MICR075
CAS	TORT110	CHEL006
CAS	TORT110	CHEL006
LEU	CRAM011	MICR035
LEU	CRAM011	MICR035
CAS	TORT110	CHEL006
GNE	TORT040	MICR075
PRE	CRAM023	MICR035
CAS	TORT110	CHEL006
CAS	TORT110	CHEL006
DRA	TORT040	MICR075
CAS	TORT110	CHEL006
GNE	TORT040	MICR075
GNE	TORT040	MICR075
GNE	TORT040	MICR075
GNE	TORT040	MICR075
GNE	TORT040	MICR075
GNE	TORT040	MICR075
PTE	TORT131	AGAT026
PTE	XXXX095	AGAT026
PTE	TORT131	AGAT032
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
ART	TORT111	ORGI001
GNE	TORT039	AGAT040
DRA	TORT040	CHEL001
GNE	TORT039	CHEL001
GNE	TORT039	CHEL001
PRE	CRAM023	MICR006
PRE	CRAM056	AGAT010
PRE	CRAM023	AGAT010
ART	TORT111	AGAT020
PRE	CRAM023	MICR006
CAS	TORT110	CHEL006
GNE	TORT040	MICR075
PRE	CRAM023	MICR035
TIT	CRAM037	MICR080
PRE	CRAM023	MICR035
PTE	CHOR009	ICHN058
PRE	CRAM023	MICR035
PRE	CRAM023	MICR035
PRE	CRAM023	MICR035
PRE	CRAM023	MICR035
ART	TORT111	MICR095
PRE	CRAM023	MICR035
PTE	XXXX095	AGAT026
GNE	TORT040	MICR075
GNE	TORT040	MICR075
PTE	NOCT017	MICR036
PTE	NOCT017	MICR036
GNE	TORT040	MICR075
GNE	TORT040	MICR075
PTE	NOCT017	MICR036
PTE	NOCT017	MICR036
TIT	CRAM037	MICR080
TIT	CRAM037	MICR080
TIT	CRAM037	MICR080
TIT	CRAM037	MICR080
TIT	CRAM037	MICR080
TIT	CRAM037	MICR080
PRE	CRAM023	MICR035
PRE	CRAM023	TACH161
PRE	URAN009	TACH193
TIT	CRAM037	TACH036
GNE	TORT122	TACH118
TIT	LYMA026	TACH162
TIT	LYMA026	TACH162
TIT	LYMA026	TACH162
TIT	LYMA026	TACH162
TIT	LYMA026	TACH162
PRE	CRAM023	MICR006
LEU	CRAM011	MICR035
LEU	CRAM011	MICR035
LEU	CRAM011	MICR035
PRE	CRAM023	MICR035
EUP	TORT040	ICHN043
EUP	TORT040	ICHN053
EUP	TORT040	ICHN043
CAS	TORT110	CHEL006
SPA	TORT071	TACH118
SPA	GEOM051	TACH118
SPA	SPHI005	TACH220
SPA	SPHI019	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	HYBL002	MICR168
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	GEOM051	TACH118
SPA	TORT022	AGAT079
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	SPHI019	TACH220
SPA	TORT022	TACH026
SPA	TORT022	TACH026
SPA	SPHI005	TACH220
SPA	SPHI005	TACH220
SPA	GEOM015	TACH113
TIT	GEOM034	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM037	0
TIT	LIMA005	0
TIT	GEOM001	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	LYMA026	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM001	0
TIT	LYMA026	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM029	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM001	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	TORT071	0
TIT	GEOM001	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM038	0
TIT	GEOM038	0
TIT	GEOM044	0
TIT	CRAM047	0
TIT	CRAM047	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	CRAM037	0
TIT	GEOM038	0
TIT	GEOM044	0
TIT	CRAM037	0
TIT	GEOM044	0
TIT	CRAM047	0
TIT	CRAM047	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM055	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM049	0
TIT	SPHI011	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	NOCT039	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM049	0
TIT	NOCT047	0
TIT	GEOM044	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM001	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM038	0
TIT	GEOM049	0
TIT	GEOM037	0
TIT	GEOM037	0
TIT	GEOM037	0
TIT	NOCT038	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM029	0
TIT	GEOM044	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM001	0
TIT	GEOM001	0
TIT	GEOM038	0
TIT	GEOM001	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM035	0
TIT	GEOM044	0
TIT	GEOM038	0
TIT	CRAM037	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	GEOM038	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	GEOM001	0
TIT	GEOM001	0
TIT	GEOM049	0
TIT	GEOM038	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	CRAM037	0
TIT	NOCT039	0
TIT	TORT097	0
TIT	NOCT039	0
TIT	TORT067	0
PRE	GEOM063	0
PTE	TORT067	0
CAS	TORT110	0
LEU	NOCT046	0
PRE	CHOR005	0
CAS	GEOM064	0
PRE	URAN011	0
PRE	URAN009	0
DRA	GEOM067	0
PRE	GEOM015	0
PRE	HYBL001	0
EUP	TORT040	0
EUP	TORT040	0
PTE	TORT040	0
GNE	TORT040	0
PRE	CRAM023	0
PTE	XXXX098	0
PRE	XXXX096	0
PRE	PTER002	0
PRE	GEOM063	0
GNE	TORT039	0
PTE	XXXX095	0
GNE	NOCT054	0
LEU	CRAM011	0
GNE	TORT122	0
PRE	GEOM063	0
PRE	CHOR005	0
CAS	GEOM064	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
DRA	GEOM067	0
PRE	HYBL001	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN011	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
ART	TORT111	0
GNE	NOCT054	0
GNE	TORT122	0
GNE	TORT122	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
CAS	GEOM064	0
DRA	GEOM067	0
GNE	TORT040	0
DRA	TORT040	0
PTE	NOCT017	0
PTE	NOCT017	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
LEU	NOCT046	0
LEU	NOCT046	0
LEU	NOCT046	0
GNE	TORT122	0
GNE	TORT122	0
DRA	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
EUP	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
GNE	TORT040	0
ART	LYMA015	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PRE	URAN009	0
PRE	URAN011	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
GNE	XXXX090	0
CAS	GEOM064	0
LEU	NOCT048	0
GNE	TORT039	0
PTE	TORT067	0
EUP	TORT040	0
GNE	TORT040	0
PTE	TORT067	0
PTE	TORT044	0
PRE	PTER002	0
GNE	TORT122	0
PRE	CHOR005	0
PTE	XXXX095	0
GNE	TORT034	0
PTE	XXXX095	0
PRE	CHOR005	0
PRE	PTER002	0
PRE	PTER002	0
PRE	PTER002	0
PTE	XXXX095	0
ART	TORT111	0
EUP	XXXX090	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	TORT131	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
CAS	GEOM064	0
CAS	GEOM064	0
PRE	URAN009	0
PRE	URAN011	0
PRE	URAN009	0
PRE	URAN009	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
PRE	URAN009	0
ART	TORT111	0
PTE	TORT131	0
PRE	URAN009	0
CAS	GEOM064	0
PRE	URAN011	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
PTE	TORT040	0
GNE	TORT039	0
GNE	TORT122	0
PTE	TORT040	0
GNE	TORT122	0
EUP	TORT040	0
GNE	TORT067	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
ART	TORT111	0
GNE	TORT071	0
CAS	GEOM064	0
GNE	TORT122	0
CAS	GEOM064	0
GNE	TORT122	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
GNE	TORT071	0
GNE	TORT071	0
GNE	TORT071	0
GNE	NOCT054	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PTE	NOCT017	0
PRE	CRAM023	0
PRE	CRAM023	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
GNE	TORT039	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT039	0
GNE	TORT039	0
GNE	TORT039	0
PRE	CRAM023	0
CAS	GEOM064	0
PRE	GEOM063	0
PRE	GEOM063	0
PRE	GEOM063	0
CAS	GEOM064	0
CAS	GEOM064	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	TORT008	0
GNE	TORT122	0
ART	TORT111	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
PTE	XXXX095	0
ART	LYMA053	0
PRE	PTER002	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN009	0
PTE	TORT131	0
PTE	TORT040	0
GNE	TORT039	0
PTE	LYMA001	0
DRA	TORT040	0
DRA	TORT040	0
EUP	TORT040	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
ART	TORT111	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PTE	NOCT017	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
PRE	CRAM023	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
GNE	TORT122	0
DRA	GEOM067	0
DRA	GEOM067	0
DRA	GEOM067	0
LEU	NOCT046	0
PRE	URAN011	0
PRE	URAN011	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PRE	URAN009	0
PTE	GEOM015	0
PTE	GEOM015	0
EUP	GEOM053	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
CAS	GEOM064	0
GNE	TORT039	0
GNE	TORT085	0
LEU	CRAM011	0
GNE	LYMA007	0
PRE	HYBL001	0
CAS	TORT110	0
PTE	TORT131	0
PTE	TORT066	0
PTE	TORT008	0
PTE	TORT066	0
PTE	TORT044	0
PTE	TORT066	0
PTE	TORT066	0
PTE	TORT066	0
CAS	TORT110	0
PTE	TORT066	0
PTE	TORT044	0
PTE	TORT008	0
PTE	XXXX095	0
PTE	TORT008	0
PTE	TORT131	0
PTE	TORT008	0
PTE	TORT131	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	TORT131	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	TORT131	0
PRE	URAN011	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
PTE	XXXX095	0
GNE	TORT039	0
PTE	NOCT017	0
GNE	TORT039	0
PTE	TORT067	0
GNE	TORT040	0
EUP	TORT040	0
GNE	NOCT054	0
PRE	GEOM063	0
GNE	TORT040	0
PRE	GEOM063	0
PTE	LYMA036	0
PTE	LYMA035	0
DRA	GEOM067	0
GNE	TORT040	0
PTE	NYMP009	0
PRE	NOCT049	0
PRE	CRAM056	0
PTE	TORT067	0
PTE	TORT131	0
PTE	TORT131	0
PTE	TORT081	0
PTE	TORT022	0
PTE	TORT131	0
PTE	XXXX095	0
CAS	GEOM064	0
GNE	TORT122	0
PTE	XXXX095	0
PTE	XXXX095	0
PRE	URAN011	0
PRE	URAN011	0
PTE	XXXX095	0
DRA	TORT040	0
PRE	URAN011	0
PTE	TORT022	0
CAS	TORT066	0
DRA	TORT040	0
CAS	GEOM064	0
DRA	TORT040	0
